wise-ha: -0.294038597865707   solved-ha: -0.255659491837299   delta: 0.038379106028408   
wise-ha:  0.297172339634292   solved-ha:  0.336369248274927   delta: 0.039196908640635   
wise-ha:  0.818266089634292   solved-ha:  0.858408678139263   delta: 0.040142588504971   
wise-ha: -0.0739621004698747  solved-ha: -0.035254653920525   delta: 0.0387074465493497  
wise-ha: -3.97831594161571    solved-ha: -3.938792458868      delta: 0.0395234827477093  
wise-ha:  4.13028594640512    solved-ha:  4.16946625561244    delta: 0.0391803092073193  
wise-ha:  2.40853301671762    solved-ha:  2.44723569990817    delta: 0.0387026831905506  
wise-ha: -1.44340383224071    solved-ha: -1.40467935527617    delta: 0.0387244769645401  
wise-ha: -1.97914601974071    solved-ha: -1.94016159890154    delta: 0.0389844208391701  
wise-ha: -1.92432831140737    solved-ha: -1.88544873093344    delta: 0.0388795804739299  
wise-ha:  1.79626901932179    solved-ha:  1.8355881253023     delta: 0.0393191059805111  
wise-ha:  0.936869605259292   solved-ha:  0.976598420563999   delta: 0.039728815304707   
wise-ha: -1.52370982182404    solved-ha: -1.48450384379839    delta: 0.03920597802565    
wise-ha: -2.32974823328238    solved-ha: -2.29005671418188    delta: 0.0396915191004998  
